stop_id,stop_name,zone_id,stop_lat,stop_lon
59743,Dodlapahad,Dodlapahad,16.873614,78.63415
59744,Appareddypally-Madgul,Appareddypally-Madgul,16.882264,78.675896
59745,Unknown,UNKNOWN,16.897492,78.665408
59746,Katramtanda,Katramtanda,16.918006,78.676116
59747,Korra Tanda-Madgul,Korra Tanda-Madgul,16.923341,78.67824
59748,Turkayamjal-Hayathnagar,Turkayamjal-Hayathnagar,17.269899,78.574089
59749,Unknown,UNKNOWN,17.124694,78.761137
59750,Chennareddyguda,Chennareddyguda,17.103459,78.775436
59751,Unknown,UNKNOWN,17.099315,78.780271
59752,Unknown,UNKNOWN,17.09567,78.787715
59753,Bandalemoor,Bandalemoor,17.091306,78.7953
59754,Ajjina Thanda,Ajjina Thanda,17.080884,78.798658
59755,Bandalemoor,Bandalemoor,17.091276,78.795168
59756,Unknown,UNKNOWN,17.095593,78.787701
59757,Chennareddyguda,Chennareddyguda,17.103353,78.775358
59758,Unknown,UNKNOWN,17.107847,78.714391
59759,Thallapalliguda-Manchal,Thallapalliguda-Manchal,17.187,78.737
59760,Unknown,UNKNOWN,17.203445,78.742355
59761,Unknown,UNKNOWN,17.203268,78.74235
59762,Pavurala Gutta,Pavurala Gutta,17.250294,78.762134
59763,Unknown,UNKNOWN,17.281607,78.758018
59764,Malkapur-Choutppal,Malkapur-Choutppal,17.276184,78.798012
59765,Malkpur Darga,Malkpur Darga,17.275764,78.808526
59766,Unknown,UNKNOWN,17.258535,78.861486
59767,Unknown,UNKNOWN,17.257952,78.861794
59768,Malkapur-Choutppal,Malkapur-Choutppal,17.275979,78.797936
59769,Unknown,UNKNOWN,17.28186,78.758122
59770,Pavurala Gutta,Pavurala Gutta,17.250324,78.76237
59771,Unknown,UNKNOWN,17.161253,78.745784
59772,Unknown,UNKNOWN,17.148633,78.74808
59773,Unknown,UNKNOWN,17.148582,78.747811
59774,Unknown,UNKNOWN,17.161263,78.745633
59775,Kurmed Gate,Kurmed Gate,16.890654,78.753532
59776,Kurmapalli-Chinthapally,Kurmapalli-Chinthapally,16.881976,78.760219
59777,Saireddy Gudem,Saireddy Gudem,16.886448,78.784745
59778,Kurmapalli-Chinthapally,Kurmapalli-Chinthapally,16.884,78.793
59779,Saireddy Gudem,Saireddy Gudem,16.898,78.79
59780,Pk Mallepally-Chinthapally,Pk Mallepally-Chinthapally,16.903352,78.815829
59781,Kistarampally-Marriguda,Kistarampally-Marriguda,16.897268,78.826207
59782,Narasimhapuram-Marriguda,Narasimhapuram-Marriguda,16.889183,78.839103
59783,Chintapally X Road,Chintapally X Road,16.879897,78.846951
59784,Thungaphad,Thungaphad,16.870283,78.870171
59785,Tungapathi Gouraram (Tp Gouraram),Tungapathi Gouraram (Tp Gouraram),16.879133,78.887361
59786,Mallapurajupally-Nampally,Mallapurajupally-Nampally,16.870149,78.90898
59787,Thungaphad,Thungaphad,16.870016,78.869884
59788,Hydelapur,Hydelapur,16.877464,78.855121
59789,Chintapally X Road,Chintapally X Road,16.879687,78.846817
59790,Kistarampally-Marriguda,Kistarampally-Marriguda,16.897247,78.826126
59791,Pk Mallepally-Chinthapally,Pk Mallepally-Chinthapally,16.903047,78.8161
59792,Saireddy Gudem,Saireddy Gudem,16.899417,78.790299
59793,Kurmapalli-Chinthapally,Kurmapalli-Chinthapally,16.882,78.76
59794,Arkapally X Road,Arkapally X Road,16.83828,78.789462
59795,Vinjamoor,Vinjamoor,16.830858,78.801802
59796,Chinthapally X Road,Chinthapally X Road,16.817934,78.828449
59797,Chinthapalli-Devarakonda,Chinthapalli-Devarakonda,16.802836,78.820649
59798,Humanthula Palli,Humanthula Palli,16.779099,78.805983
59799,Humanthula Palli,Humanthula Palli,16.778991,78.805897
59800,Mallareddi Palli-Chinthapally,Mallareddi Palli-Chinthapally,16.77161,78.830742
59801,Korrabhagya Tanda,Korrabhagya Tanda,16.747582,78.848094
59802,Mudigonda-Devarakonda,Mudigonda-Devarakonda,16.739691,78.861414
59803,Kamalpur-Devarakonda,Kamalpur-Devarakonda,16.729437,78.859649
59804,Gottimukkala-Devarakonda,Gottimukkala-Devarakonda,16.734,78.831
59805,Iddam Palli,Iddam Palli,16.732,78.781
59806,Jillepaly-Devarakonda,Jillepaly-Devarakonda,16.71333,78.806214
59807,Jillepaly-Devarakonda,Jillepaly-Devarakonda,16.71342,78.806194
59808,Gottimukkala-Devarakonda,Gottimukkala-Devarakonda,16.734215,78.830252
59809,Kamalpur-Devarakonda,Kamalpur-Devarakonda,16.729402,78.859558
59810,Mudigonda-Devarakonda,Mudigonda-Devarakonda,16.739922,78.86143
59811,Korrabhagya Tanda,Korrabhagya Tanda,16.747422,78.848228
59812,Mallareddi Palli-Chinthapally,Mallareddi Palli-Chinthapally,16.771492,78.830756
59813,Humanthula Palli,Humanthula Palli,16.761,78.802
59814,Chinthapalli-Devarakonda,Chinthapalli-Devarakonda,16.802908,78.820553
59815,Chinthapally X Road,Chinthapally X Road,16.817874,78.828705
59816,Arkapally X Road,Arkapally X Road,16.838101,78.789544
59817,Unknown,UNKNOWN,16.972269,78.750665
59818,Tirugundla Pally-Marriguda,Tirugundla Pally-Marriguda,16.96486,78.773644
59819,Tammad Palle-Marriguda,Tammad Palle-Marriguda,16.971865,78.775013
59820,Unknown,UNKNOWN,16.97212,78.750644
59821,Rci Gate,Rci Gate,17.262732,78.475535
59822,Banjar Tanda-Kandukur,Banjar Tanda-Kandukur,17.103068,78.428744
59823,Bokkal Tanda,Bokkal Tanda,17.092,78.425
59824,Kk Basthi-Kandukur,Kk Basthi-Kandukur,17.082128,78.419976
59825,Pulumamidi-Kandukur,Pulumamidi-Kandukur,17.065744,78.419159
59826,Dhannaram,Dhannaram,17.047153,78.409011
59827,Chippalpalle,Chippalpalle,17.047743,78.397035
59828,Murlinagar,Murlinagar,17.028,78.395
59829,Unknown,UNKNOWN,17.020447,78.390948
59830,Konaiapally-Keshampeta,Konaiapally-Keshampeta,17.010038,78.387229
59831,Santhapur,Santhapur,16.988269,78.380097
59832,Patigadda-Keshampeta,Patigadda-Keshampeta,16.974863,78.347492
59833,Santhapur,Santhapur,16.988122,78.379989
59834,Konaiapally-Keshampeta,Konaiapally-Keshampeta,17.010156,78.387194
59835,Unknown,UNKNOWN,17.02056,78.39093
59836,Murlinagar,Murlinagar,17.027,78.395
59837,Dhannaram,Dhannaram,17.047204,78.408952
59838,Pulumamidi-Kandukur,Pulumamidi-Kandukur,17.066,78.424
59839,Bokkal Tanda,Bokkal Tanda,17.091,78.424
59840,Banjar Tanda-Kandukur,Banjar Tanda-Kandukur,17.10313,78.428703
59841,Manorabad-Manchal,Manorabad-Manchal,17.189318,78.698818
59842,Kandukur (Klky),Kandukur (Klky),17.064641,78.488817
59843,Annojiguda-Kandukur,Annojiguda-Kandukur,17.071658,78.514716
59844,Unknown,UNKNOWN,17.056846,78.508773
59845,Debbadaguda,Debbadaguda,17.046915,78.495405
59846,Gudoor Gate,Gudoor Gate,17.114604,78.504428
59847,Katikapally,Katikapally,17.100833,78.501563
59848,Unknown,UNKNOWN,17.110216,78.503999
59849,Unknown,UNKNOWN,17.086763,78.800211
59850,Unknown,UNKNOWN,17.090024,78.808429
59851,Kevu Tanda,Kevu Tanda,17.08625,78.842509
59852,Daku Tanda,Daku Tanda,17.082584,78.853013
59853,Badi Tanda-Narayanapuram,Badi Tanda-Narayanapuram,17.084748,78.853312
59854,Radhanagar Tanda,Radhanagar Tanda,17.086174,78.853818
59855,Botimida Tanda,Botimida Tanda,17.098609,78.85722
59856,Sapavath Tanda,Sapavath Tanda,17.098302,78.865095
59857,Marri Bhavi Tanda,Marri Bhavi Tanda,17.096772,78.870485
59858,Vaila Palle,Vaila Palle,17.0963,78.896424
59859,Jangam-Narayanapuram,Jangam-Narayanapuram,17.110119,78.899235
59860,Unknown,UNKNOWN,17.133327,78.890161
59861,Unknown,UNKNOWN,17.151073,78.881396
59862,Narayanapur-Choutuppal,Narayanapur-Choutuppal,17.162042,78.882013
59863,Unknown,UNKNOWN,17.16789,78.883966
59864,Chimiriyala-Narayanapuram,Chimiriyala-Narayanapuram,17.188355,78.887334
59865,Guddi Malkapuram,Guddi Malkapuram,17.206926,78.895161
59866,Damera,Damera,17.226642,78.890506
59867,Thangada Pally-Choutuppal,Thangada Pally-Choutuppal,17.234114,78.894072
59868,Thangada Pally-Choutuppal,Thangada Pally-Choutuppal,17.233776,78.894078
59869,Guddi Malkapuram,Guddi Malkapuram,17.206012,78.895043
59870,Chimiriyala-Narayanapuram,Chimiriyala-Narayanapuram,17.188306,78.887383
59871,Unknown,UNKNOWN,17.167814,78.884154
59872,Unknown,UNKNOWN,17.151104,78.881525
59873,Unknown,UNKNOWN,17.133378,78.89043
59874,Jangam-Narayanapuram,Jangam-Narayanapuram,17.110133,78.899286
59875,Marri Bhavi Tanda,Marri Bhavi Tanda,17.096716,78.870458
59876,Sapavath Tanda,Sapavath Tanda,17.098177,78.865174
59877,Botimida Tanda,Botimida Tanda,17.098546,78.857342
59878,Radhanagar Tanda,Radhanagar Tanda,17.086158,78.853887
59879,Badi Tanda-Narayanapuram,Badi Tanda-Narayanapuram,17.084748,78.853378
59880,Kevu Tanda,Kevu Tanda,17.086194,78.842509
59881,Unknown,UNKNOWN,17.089963,78.808445
59882,Unknown,UNKNOWN,17.08665,78.800318
59883,Mansanpally X Road,Mansanpally X Road,17.137843,78.379582
59884,Muchintal,Muchintal,17.173,78.332
59885,Jims Hospital,Jims Hospital,17.186,78.328
59886,Jims Hospital,Jims Hospital,17.187,78.327
59887,Muchintal,Muchintal,17.174,78.332
59888,Ameerpet-Maheswaram,Ameerpet-Maheswaram,17.149715,78.343217
59889,Unknown,UNKNOWN,17.161278,78.32958
59890,Palmakole Model High School,Palmakole Model High School,17.186684,78.312639
59891,Unknown,UNKNOWN,17.161181,78.329709
59892,Ragaipally,Ragaipally,16.812231,78.533117
59893,Peddapur-Veldanda,Peddapur-Veldanda,16.781975,78.537349
59894,Veldanda,Veldanda,16.745,78.536
59895,Bollampally-Veldanda,Bollampally-Veldanda,16.758,78.593
59896,Challapally,Challapally,16.753896,78.597477
59897,Chedurvalli,Chedurvalli,16.744505,78.623987
59898,Bhairpur,Bhairpur,16.76,78.657
59899,Appareddypally Thanda,Appareddypally Thanda,16.755256,78.670877
59900,Appareddypally Thanda,Appareddypally Thanda,16.755179,78.670875
59901,Bhairpur,Bhairpur,16.760064,78.656973
59902,Chedurvalli,Chedurvalli,16.744399,78.62393
59903,Challapally,Challapally,16.753764,78.597353
59904,Bollampally-Veldanda,Bollampally-Veldanda,16.757999,78.592608
59905,Veldanda,Veldanda,16.744503,78.535781
59906,Peddapur-Veldanda,Peddapur-Veldanda,16.782137,78.53725
59907,Seriappareddipalle,Seriappareddipalle,16.758495,78.684859
59908,Seriappareddipalle,Seriappareddipalle,16.758425,78.684897
59909,Mallareddy Farm,Mallareddy Farm,17.044,78.462
59910,Nednur,Nednur,17.034592,78.449185
59911,Bachupalle-Kandukur,Bachupalle-Kandukur,17.054418,78.438368
59912,Pulumamidi-Kandukur,Pulumamidi-Kandukur,17.065952,78.423948
59913,Bachupalle-Kandukur,Bachupalle-Kandukur,17.054367,78.438158
59914,K K Basti,K K Basti,17.032,78.447
59915,Manyamguda-Kandukur,Manyamguda-Kandukur,17.02872,78.454227
59916,K K Basti,K K Basti,17.031987,78.447195
59917,Ntr X Roads,Ntr X Roads,17.161,78.388
59918,Nagaram-Maheswaram,Nagaram-Maheswaram,17.183194,78.39163
59919,Pedda Golconda,Pedda Golconda,17.197077,78.396662
59920,Rasheedguda,Rasheedguda,17.227054,78.398845
59921,Gollapally-Shamshabad,Gollapally-Shamshabad,17.237,78.4
59922,Gollapally-Shamshabad,Gollapally-Shamshabad,17.238,78.398
59923,Rasheedguda,Rasheedguda,17.227041,78.398926
59924,Pedda Golconda,Pedda Golconda,17.196954,78.396678
59925,Nagaram-Maheswaram,Nagaram-Maheswaram,17.183071,78.391684
59926,Ntr X Roads,Ntr X Roads,17.161484,78.388256
59927,Kalvakol X Roads,Kalvakol X Roads,17.124888,78.374244
59928,Unknown,UNKNOWN,17.070016,78.362217
59929,Siddapur-Kothur,Siddapur-Kothur,17.056013,78.35567
59930,Bhairkhanpalle-Keshampet,Bhairkhanpalle-Keshampet,17.03351,78.352604
59931,Mangalguda-Keshampet,Mangalguda-Keshampet,17.019153,78.352827
59932,Poultry Farm-Alwal,Poultry Farm-Alwal,17.012044,78.356059
59933,Unknown,UNKNOWN,17.003595,78.359728
59934,Keshampeta-Keshampet,Keshampeta-Keshampet,16.953201,78.346747
59935,Bodunampally X Road,Bodunampally X Road,16.93292,78.349592
59936,Unknown,UNKNOWN,16.923058,78.35093
59937,Lemamidi,Lemamidi,16.915173,78.357917
59938,Nirdavally,Nirdavally,16.900364,78.349139
59939,Lemamidi,Lemamidi,16.915064,78.358057
59940,Unknown,UNKNOWN,16.922987,78.350737
59941,Bodunampally X Road,Bodunampally X Road,16.932886,78.349498
59942,Mangalguda-Keshampet,Mangalguda-Keshampet,17.019015,78.352741
59943,Bhairkhanpalle-Keshampet,Bhairkhanpalle-Keshampet,17.033454,78.352518
59944,Kollapadkal,Kollapadkal,17.080507,78.363783
59945,Kalwakole,Kalwakole,17.126816,78.361552
59946,Ricemill-Kothur,Ricemill-Kothur,17.063144,78.300805
59947,Kongaguda Tanda,Kongaguda Tanda,17.045553,78.302361
59948,Ramakrishnapuram-Thalakondapally,Ramakrishnapuram-Thalakondapally,16.917741,78.352443
59949,Lingarapalle,Lingarapalle,16.913846,78.360914
59950,Turkalapally-Keshampeta,Turkalapally-Keshampeta,16.910228,78.370655
59951,Gandhi Shankarpally,Gandhi Shankarpally,16.901613,78.387659
59952,Chinthalapally,Chinthalapally,16.861726,78.481248
59953,Unknown,UNKNOWN,16.861966,78.481736
59954,Talakondapalle,Talakondapalle,16.887951,78.413727
59955,Gandhi Shankarpally,Gandhi Shankarpally,16.901672,78.387719
59956,Turkalapally-Keshampeta,Turkalapally-Keshampeta,16.910474,78.370092
59957,Lingarapalle,Lingarapalle,16.913964,78.360972
59958,Ramakrishnapuram-Thalakondapally,Ramakrishnapuram-Thalakondapally,16.917788,78.352513
59959,Ricemill-Kothur,Ricemill-Kothur,17.063144,78.300505
59960,Unknown,UNKNOWN,17.083902,78.893595
59961,Chillapuram-Narayanapuram,Chillapuram-Narayanapuram,17.072503,78.890081
59962,Lachammagudem,Lachammagudem,17.066427,78.895478
59963,Ghattuppal,Ghattuppal,17.070923,78.919156
59964,Vaddepally,Vaddepally,16.896767,78.920107
59965,Peddapur-Nampally,Peddapur-Nampally,16.900137,78.971958
59966,Ramdas Thanda-Nampally,Ramdas Thanda-Nampally,16.918224,78.983744
59967,Narasimhula Gudem-Tripuraram,Narasimhula Gudem-Tripuraram,16.933989,78.992289
59968,Papireddigudem-Chandur,Papireddigudem-Chandur,16.971982,79.013436
59969,Thummalapalle-Chandur,Thummalapalle-Chandur,16.950262,79.007766
59970,Peddapur-Nampally,Peddapur-Nampally,16.900147,78.972006
59971,Nampalli-Devarakonda,Nampalli-Devarakonda,16.885159,78.960736
59972,Marriguda-Mall,Marriguda-Mall,16.941,78.858
59973,Yergandla Palle-Marriguda,Yergandla Palle-Marriguda,16.958751,78.820223
59974,Spoorthy Engg Clg,Spoorthy Engg Clg,17.279681,78.55345
59975,Bn Reddy Nagar,Bn Reddy Nagar,17.320774,78.560814
59976,Vijayanagar Colony-Lb.Nagar,Vijayanagar Colony-Lb.Nagar,17.3225,78.572282
59977,Bn Reddy Nagar,Bn Reddy Nagar,17.32069,78.560774
59978,Mandha Mallamma,Mandha Mallamma,17.338,78.523
59979,Gaddiannaram,Gaddiannaram,17.368774,78.518849
59980,Kala Dera,Kala Dera,17.376967,78.494917
59981,Padamati Palli-Devarakonda,Padamati Palli-Devarakonda,16.690085,78.802455
59982,Kandukur-Gundla Palle,Kandukur-Gundla Palle,16.655337,78.781124
59983,Rahamanthapur-Gundlapally-Dindi,Rahamanthapur-Gundlapally-Dindi,16.646122,78.748648
59984,Padamati Palli-Devarakonda,Padamati Palli-Devarakonda,16.690641,78.802448
59985,Jangareddy Pally-Thalakondapally,Jangareddy Pally-Thalakondapally,16.853,78.43
59986,Chowdarpally-Thalakondapally,Chowdarpally-Thalakondapally,16.817738,78.384203
59987,Chowdarpally-Amangal,Chowdarpally-Amangal,16.815096,78.515905
59988,Jangareddy Pally-Thalakondapally,Jangareddy Pally-Thalakondapally,16.853187,78.429937
59989,Unknown,UNKNOWN,17.099397,78.368901
59990,Jandaguda,Jandaguda,17.08662,78.367072
59991,Jandaguda,Jandaguda,17.090681,78.354363
59992,Jandaguda,Jandaguda,17.086676,78.36719
59993,Bahadurguda,Bahadurguda,17.206729,78.398435
59994,Appareddypally-Madgul,Appareddypally-Madgul,16.847978,78.663166
59995,Manikyammaguda,Manikyammaguda,17.135873,78.334567
59996,Nalacheru Thanda,Nalacheru Thanda,17.137715,78.319795
59997,Unknown,UNKNOWN,17.147577,78.324409
59998,Chinna Tupra,Chinna Tupra,17.158,78.322
59999,Peddatopra,Peddatopra,17.163744,78.307897
60000,Thimmapur-Kothur,Thimmapur-Kothur,17.167,78.301
60001,Ravichedu,Ravichedu,16.983167,78.416462
60002,Padkal-Talakondapalle,Padkal-Talakondapalle,16.936316,78.400828
60003,Lingarapalle,Lingarapalle,16.924072,78.381118
60004,Padkal-Talakondapalle,Padkal-Talakondapalle,16.936481,78.400732
60005,Takrajguda,Takrajguda,16.965589,78.473765
60006,Thommidi Rekula ( 9 Rekula ),Thommidi Rekula ( 9 Rekula ),16.87982,78.320986
60007,Ekwaipally,Ekwaipally,16.864887,78.312001
60008,Unknown,UNKNOWN,16.857849,78.305354
60009,Pedda Adiryal,Pedda Adiryal,16.851939,78.298477
60010,Chinna Adiryal,Chinna Adiryal,16.838,78.301
60011,Unknown,UNKNOWN,16.857941,78.305236
60012,Ekwaipally,Ekwaipally,16.864646,78.312011
60013,Lenkala Palle,Lenkala Palle,16.987681,78.948183
60014,Donipamula,Donipamula,16.981461,78.980946
60015,Chandur-Nalgonda,Chandur-Nalgonda,16.983649,79.035194
60016,Kasthala,Kasthala,16.951114,79.075631
60017,Donipamula,Donipamula,16.981409,78.980858
60018,Lenkala Palle,Lenkala Palle,16.987256,78.94818
60019,Babukhanestate,Babukhanestate,17.371503,78.540879
60020,Shaikpet Nala,Shaikpet Nala,17.40601,78.403403
60021,Vasudeva Bloom Field,Vasudeva Bloom Field,17.456447,78.296648
60022,Tellapur,Tellapur,17.462678,78.28748
60023,Osman Nagar,Osman Nagar,17.441855,78.272084
60024,Kollur Double Bed Room,Kollur Double Bed Room,17.434329,78.25696
60025,Kollur Double Bed Room,Kollur Double Bed Room,17.434462,78.257065
60026,Osman Nagar,Osman Nagar,17.442136,78.271977
60027,Tellapur,Tellapur,17.462964,78.287373
60028,Vasudeva Bloom Field,Vasudeva Bloom Field,17.456222,78.297034
60029,Chinna Adiryal,Chinna Adiryal,16.838216,78.299248
60030,Unknown,UNKNOWN,16.844274,78.290076
60031,Konded,Konded,16.832177,78.284808
60032,Unknown,UNKNOWN,16.831294,78.274895
60033,Singamdoddi,Singamdoddi,16.815238,78.267433
60034,Donur,Donur,16.79046,78.264842
60035,Unknown,UNKNOWN,16.831469,78.274691
60036,Unknown,UNKNOWN,16.844346,78.289948
60037,Alwal-Keshampeta,Alwal-Keshampeta,16.991352,78.344243
60038,Unknown,UNKNOWN,17.12264,78.31
60039,Penjerla,Penjerla,17.109805,78.32163
60040,Kodicherla,Kodicherla,17.093855,78.332428
60041,Jandaguda,Jandaguda,17.091125,78.351083
60042,Palguda-Maheswaram,Palguda-Maheswaram,17.086563,78.351316
60043,Seriguda,Seriguda,17.0808,78.355865
60044,Kodicherla,Kodicherla,17.093867,78.332351
60045,Unknown,UNKNOWN,17.122617,78.309941
60046,Kalone Thanda,Kalone Thanda,17.058236,78.303042
60047,Kalone Thanda,Kalone Thanda,17.058564,78.302892
60048,Peddatopra,Peddatopra,17.162729,78.309023
60049,Chinna Tupra,Chinna Tupra,17.157747,78.322445
60050,Unknown,UNKNOWN,17.284,78.266
60051,Sri Ram Nagar-Moinabad,Sri Ram Nagar-Moinabad,17.267332,78.255765
60052,Aurpally,Aurpally,16.864487,78.616421
60053,Bangarugadda-Amangal,Bangarugadda-Amangal,16.856,78.647
60054,Narsaiahpally-Madgul,Narsaiahpally-Madgul,16.891007,78.714582
60055,Devuni Erravelly X Road,Devuni Erravelly X Road,17.334201,78.133124
60056,Sagar College,Sagar College,17.343982,78.130823
60057,Urella,Urella,17.35601,78.133119
60058,Urella,Urella,17.357451,78.130364
60059,Sagar College,Sagar College,17.343777,78.130893
60060,Devuni Erravelly,Devuni Erravelly,17.337148,78.143526
60061,Unknown,UNKNOWN,17.33012,78.149475
60062,Ramanujapur-Shamshabad,Ramanujapur-Shamshabad,17.234601,78.247451
60063,Chegur Ricemill,Chegur Ricemill,17.221,78.233
60064,Maddur-Shabad,Maddur-Shabad,17.210923,78.228815
60065,Bandoni Guda,Bandoni Guda,17.191612,78.229568
60066,Chegur-Kothur,Chegur-Kothur,17.173872,78.228943
60067,Kanha Shanthi Vanam,Kanha Shanthi Vanam,17.185149,78.224121
60068,Chegur-Kothur,Chegur-Kothur,17.174915,78.228058
60069,Bandoni Guda,Bandoni Guda,17.191448,78.229566
60070,Maddur-Shabad,Maddur-Shabad,17.211057,78.228686
60071,Chegur Ricemill,Chegur Ricemill,17.220895,78.233042
60072,Unknown,UNKNOWN,17.174835,78.223557
60073,Kanha Shanthi Vanam,Kanha Shanthi Vanam,17.175043,78.219007
60074,Unknown,UNKNOWN,17.179388,78.222826
60075,Unknown,UNKNOWN,17.182648,78.224103
60076,Unknown,UNKNOWN,17.180637,78.22419
60077,Unknown,UNKNOWN,17.179376,78.222935
60078,Unknown,UNKNOWN,17.180401,78.219105
60079,Unknown,UNKNOWN,17.176793,78.219062
60080,Kanha Shanthi Vanam,Kanha Shanthi Vanam,17.175066,78.219132
60081,Unknown,UNKNOWN,17.174917,78.223579
60082,Unknown,UNKNOWN,17.176794,78.218867
60083,Unknown,UNKNOWN,17.180402,78.218932
60084,Unknown,UNKNOWN,17.180638,78.224088
60085,Ekwaipally,Ekwaipally,16.927,78.565
60086,Mudwin-Amangal,Mudwin-Amangal,16.907676,78.604844
60087,Kothur-Shadnagar,Kothur-Shadnagar,17.147551,78.28866
60088,Thummaloor,Thummaloor,17.128764,78.460118
60089,Bairaguda-Kandukur,Bairaguda-Kandukur,17.120367,78.497483
60090,Gudoor Gate,Gudoor Gate,17.118513,78.50505
60091,Unknown,UNKNOWN,17.117294,78.519495
60092,Timmapur-Kandukur,Timmapur-Kandukur,17.130471,78.557729
60093,Rachloor-Kandukur,Rachloor-Kandukur,17.11474,78.53707
60094,Bairaguda-Kandukur,Bairaguda-Kandukur,17.120274,78.497626
60095,Nalgonda X Road,Nalgonda X Road,17.375414,78.497878
60096,Unknown,UNKNOWN,17.095965,78.388474
60097,Akanpalle,Akanpalle,17.088,78.39
60098,Ramachandragudem-Maheswaram,Ramachandragudem-Maheswaram,17.129743,78.385845
60099,Nandipalle-Maheswaram,Nandipalle-Maheswaram,17.188314,78.40238
60100,Kothaguda X Roads,Kothaguda X Roads,17.06789,78.473596
60101,Unknown,UNKNOWN,17.070057,78.464034
60102,Jaithwaram Maqta,Jaithwaram Maqta,17.069969,78.442136
60103,Unknown,UNKNOWN,17.067944,78.432662
60104,Santhapur,Santhapur,16.989,78.381
60105,Unknown,UNKNOWN,17.070222,78.464093
60106,Kothaguda X Roads,Kothaguda X Roads,17.068071,78.47356
60107,Unknown,UNKNOWN,16.947888,78.335927
60108,Unknown,UNKNOWN,16.941543,78.307929
60109,Kondareddipally-Keshampeta,Kondareddipally-Keshampeta,16.931177,78.290066
60110,Unknown,UNKNOWN,16.94179,78.307929
60111,Unknown,UNKNOWN,16.948091,78.335867
60112,Unknown,UNKNOWN,17.11766,78.430088
60113,Unknown,UNKNOWN,17.058959,78.429723
60114,Unknown,UNKNOWN,17.259397,78.404263
60115,Sri Sai Dharmagiri Kshetram,Sri Sai Dharmagiri Kshetram,17.25931,78.418302
60116,Unknown,UNKNOWN,17.259174,78.43181
60117,Unknown,UNKNOWN,17.265734,78.460472
60118,Unknown,UNKNOWN,17.058857,78.429551
60119,Unknown,UNKNOWN,17.117619,78.430259
60120,Unknown,UNKNOWN,17.034618,78.715185
60121,Mandigowrelly-Yacharam,Mandigowrelly-Yacharam,17.037254,78.702211
60122,Kgbv School-Yacharam,Kgbv School-Yacharam,17.038,78.682
60123,Unknown,UNKNOWN,17.034598,78.715029
60124,Peddamma Thanda-Maheswaram,Peddamma Thanda-Maheswaram,17.09026,78.414065
60125,Pochamma Gadda-Maheswaram,Pochamma Gadda-Maheswaram,17.092432,78.423155
60126,Thommidi Rekula ( 9 Rekula ),Thommidi Rekula ( 9 Rekula ),16.877131,78.324838
60127,Unknown,UNKNOWN,16.866145,78.341553
60128,Julapalle,Julapalle,16.858958,78.358468
60129,Unknown,UNKNOWN,16.855048,78.378198
60130,Rampur-Thalakondapally,Rampur-Thalakondapally,16.847601,78.40525
60131,Medakpally-Talakondapalle,Medakpally-Talakondapalle,16.837774,78.418543
60132,Unknown,UNKNOWN,16.823346,78.426086
60133,Unknown,UNKNOWN,16.774179,78.454914
60134,Jakanalapalle,Jakanalapalle,16.7555,78.455767
60135,Unknown,UNKNOWN,16.749313,78.447849
60136,Urkondapeta,Urkondapeta,16.743002,78.433295
60137,Urukonda Temple,Urukonda Temple,16.739,78.424
60138,Urkonda,Urkonda,16.731364,78.411409
60139,Urkonda Gate,Urkonda Gate,16.727126,78.406441
60140,Urkonda,Urkonda,16.731739,78.411779
60141,Urukonda Temple,Urukonda Temple,16.738813,78.424047
60142,Unknown,UNKNOWN,16.749441,78.447812
60143,Jakanalapalle,Jakanalapalle,16.755554,78.455687
60144,Unknown,UNKNOWN,16.774199,78.454775
60145,Gattu Ippalapalle,Gattu Ippalapalle,16.798836,78.441428
60146,Medakpally-Talakondapalle,Medakpally-Talakondapalle,16.834344,78.419037
60147,Rampur-Thalakondapally,Rampur-Thalakondapally,16.847672,78.405712
60148,Unknown,UNKNOWN,16.866068,78.341494
60149,Lingamdana,Lingamdana,16.869679,78.327498
60150,Podagutta Thanda-Keshampeta,Podagutta Thanda-Keshampeta,17.01942,78.322791
60151,Unknown,UNKNOWN,17.022031,78.316909
60152,Unknown,UNKNOWN,17.097182,78.352459
60153,Subhanpur,Subhanpur,17.101112,78.350056
60154,Cheepunuthala,Cheepunuthala,16.902034,78.443963
60155,Talakondapalle,Talakondapalle,16.887907,78.413871
60156,Venkatapuram-Thalakondapally,Venkatapuram-Thalakondapally,16.796956,78.355426
60157,Cheepunuthala,Cheepunuthala,16.902039,78.443834
60158,Venkatapur Tanda-Thalakondapally,Venkatapur Tanda-Thalakondapally,16.939532,78.432899
60159,Unknown,UNKNOWN,16.891175,78.352722
60160,Unknown,UNKNOWN,16.873311,78.356413
60161,Unknown,UNKNOWN,16.851647,78.359009
60162,Unknown,UNKNOWN,16.843453,78.359996
60163,Unknown,UNKNOWN,16.828922,78.362432
60164,Unknown,UNKNOWN,16.791507,78.351059
60165,Unknown,UNKNOWN,16.791581,78.350906
60166,Unknown,UNKNOWN,16.828905,78.362167
60167,Unknown,UNKNOWN,16.843465,78.359853
60168,Unknown,UNKNOWN,16.851647,78.358848
60169,Julapalle,Julapalle,16.8569,78.364013
60170,Unknown,UNKNOWN,16.873322,78.356327
60171,Unknown,UNKNOWN,17.130907,78.466083
60172,Unknown,UNKNOWN,17.14485,78.464184
60173,Sankatonipally,Sankatonipally,16.823908,78.51116
